customer_id,customer_name,email,country,signup_date,customer_segment,lifetime_value
334,Daniel Goodwin,wbarajas@example.net,Algeria,2022-03-09,Standard,213.51
335,David May,susanfleming@example.com,Hong Kong,2026-03-12,Basic,191.13
336,Janice Fernandez,angel85@example.net,Spain,2024-02-27,Basic,390.12
337,Mr. Matthew Flores,vaughangary@example.net,Martinique,2021-08-25,Premium,615.72
338,Michael Ayala,nhouston@example.net,Switzerland,2025-02-15,Premium,539.57
339,Patricia Lucas,burgesseric@example.com,Saint Barthelemy,2023-04-10,Basic,188.70
340,Anthony Bauer,andrewsjeremy@example.com,Ireland,2023-07-21,Basic,205.04
341,Jessica Smith,nicholsdarlene@example.net,Bahrain,2025-05-24,Basic,249.08
342,Mercedes Jones,robertsgina@example.net,Benin,2023-01-08,Standard,505.12
343,Jane Short,wellsamanda@example.org,San Marino,2023-07-27,Standard,474.53
344,Kimberly Choi,kennetheaton@example.net,Oman,2023-06-24,Premium,1218.35
345,Kristen Peters,williamsashley@example.com,Mauritania,2024-05-08,Premium,634.39
346,Daniel Figueroa,jason82@example.org,Colombia,2022-09-19,Basic,373.38
347,Cheyenne White,yorksarah@example.net,Kyrgyz Republic,2024-11-01,Standard,636.53
348,Michael King,jessicafreeman@example.com,Guinea-Bissau,2022-04-03,Standard,380.61
349,Ariel Harvey,louishayes@example.net,Palestinian Territory,2023-02-21,Standard,711.90
350,Krystal Diaz,susan20@example.com,Egypt,2025-07-17,Premium,1387.98
351,Margaret Hill,dennis57@example.com,Kiribati,2023-05-29,Premium,341.41
352,Juan Thompson,wilkinsonmichele@example.org,Uganda,2024-04-22,Standard,286.97
353,Stephen Jones,mcclainmelissa@example.net,Antarctica (the territory South of 60 deg S),2025-09-04,Premium,739.30
354,Patricia Lewis,arnoldamy@example.net,Latvia,2024-11-18,Basic,202.69
355,James Vance,dennis88@example.org,Indonesia,2023-06-07,Standard,650.43
356,David Maynard,katherinetaylor@example.org,Christmas Island,2024-06-11,Premium,1446.97
357,Shelby Thomas,ccrosby@example.org,Senegal,2024-01-19,Standard,550.68
358,Jacob Williams,aprilmoody@example.com,Latvia,2026-03-16,Standard,220.14
359,Amanda Wong,padillaadrienne@example.com,Syrian Arab Republic,2025-04-28,Basic,93.40
360,Laura Bennett,pdiaz@example.org,Maldives,2022-11-14,Basic,388.62
361,Courtney Sullivan,tommy79@example.org,Macao,2026-01-09,Standard,108.04
362,David Robertson,jason22@example.com,Netherlands,2025-03-14,Standard,628.56
363,David Shepherd,olsontimothy@example.org,Nauru,2022-06-02,Standard,717.67
364,Alison Williams,dennishunt@example.net,Cameroon,2021-11-22,Basic,240.14
365,Christopher Mullen,johnsjessica@example.com,Yemen,2022-01-15,Standard,138.94
366,Willie Dillon,jeffreyjenkins@example.org,South Africa,2024-07-11,Premium,1425.25
367,Lisa Dixon,jennifercooper@example.com,Nepal,2024-07-26,Premium,272.13
368,James Rodriguez,alexandrablankenship@example.net,Italy,2025-09-30,Basic,120.02
369,Cassandra Valenzuela,richamanda@example.org,Bermuda,2024-01-10,Standard,345.39
370,Larry Carey,xboyd@example.org,Qatar,2024-04-05,Standard,707.86
371,Robert Clarke,zbell@example.net,United States of America,2025-06-03,Premium,1098.14
372,Anne Anderson,fcannon@example.com,Netherlands Antilles,2025-12-30,Basic,67.00
373,Colin Fletcher,lanedavid@example.org,Honduras,2024-11-19,Basic,111.19
374,Emily Cox,ronaldrichards@example.com,Timor-Leste,2024-04-17,Standard,621.28
375,Lisa Braun,afischer@example.net,Slovenia,2024-05-26,Premium,1509.46
376,Justin Webb,becky62@example.net,British Indian Ocean Territory (Chagos Archipelago),2025-05-09,Basic,84.11
377,Michael Martin,williamhartman@example.net,Nicaragua,2025-02-05,Basic,58.23
378,Caitlyn Oconnell,brockmadeline@example.com,Vanuatu,2024-08-12,Basic,195.94
379,Dennis Wood,ramseysarah@example.com,Nicaragua,2024-11-22,Basic,218.61
380,Victor Brown,daniellegonzales@example.org,Thailand,2024-11-24,Standard,363.00
381,Donna Johnson,christinacraig@example.com,Dominican Republic,2024-11-20,Standard,688.11
382,Angie Hill,zgomez@example.com,Namibia,2022-08-12,Standard,376.06
383,Michael Calhoun,jessica89@example.com,Guatemala,2026-06-06,Premium,1142.22
384,Larry Lee,qandrews@example.org,Ireland,2024-02-22,Standard,511.91
385,Kathy Morgan,prattsue@example.net,Suriname,2025-07-31,Standard,670.88
386,Jeremy Bennett,wcarrillo@example.com,Singapore,2023-11-28,Standard,134.21
387,Kevin Johnson,scottpatrick@example.org,Philippines,2025-02-13,Standard,357.98
388,Jennifer Gomez,haynesjose@example.com,Bermuda,2023-08-10,Standard,613.11
389,Gloria Spencer,thomasgomez@example.net,Ethiopia,2022-07-11,Standard,746.01
390,Tara Lee,jimmyallen@example.com,Costa Rica,2022-10-04,Standard,88.18
391,Sara Kelly,wilsonchristian@example.net,Lithuania,2024-09-06,Standard,556.53
392,Kimberly Williams,uwatson@example.com,Ukraine,2026-07-17,Standard,602.47
393,Sheila Henry,raymond92@example.org,Malta,2025-08-11,Standard,456.81
394,Joshua Shaw,xdalton@example.org,Kuwait,2026-07-01,Standard,257.54
395,Julia Norris,craignicolas@example.org,Greece,2023-06-03,Premium,1115.46
396,Chelsea Baker,thomas95@example.com,Colombia,2024-02-09,Premium,1451.84
397,Michael Watson,lramirez@example.net,Bulgaria,2026-07-06,Standard,620.84
398,Robin Le,angelachase@example.org,Cameroon,2025-08-12,Standard,316.27
399,Kara Smith,oporter@example.net,Martinique,2025-03-20,Standard,232.11
400,Elizabeth Hart,rosshannah@example.org,Cuba,2025-09-06,Standard,242.30
401,Mark Cole,jordan58@example.net,Venezuela,2025-08-30,Standard,435.24
402,Jason Bell,barbarasantos@example.net,China,2026-07-06,Basic,305.34
403,Frederick Dixon,ypreston@example.net,France,2023-12-07,Basic,381.21
404,Sheena Davidson,robert99@example.com,Thailand,2026-02-24,Standard,738.30
405,Greg Edwards,jennifer96@example.com,Tuvalu,2023-11-02,Standard,706.26
406,Heidi Matthews,lgutierrez@example.org,Brunei Darussalam,2025-04-02,Basic,102.54
407,Teresa Haynes,clarkrandy@example.org,Bahrain,2026-04-19,Standard,289.65
408,Anthony Wise,garciachristine@example.org,Palau,2026-04-10,Basic,169.16
409,Dave Rojas,isims@example.net,Taiwan,2022-06-19,Standard,549.83
410,Howard Herman,imcdonald@example.com,Mexico,2023-11-02,Standard,458.16
411,Melissa Thompson,owelch@example.net,Jordan,2024-03-25,Premium,1668.68
412,Emily Reed,lindaramos@example.com,Isle of Man,2022-11-29,Basic,331.74
413,Aaron Ochoa,mauriceharrison@example.org,Portugal,2026-03-23,Basic,235.16
414,Karen Smith,myates@example.org,South Africa,2021-08-25,Standard,100.63
415,Jason Castro,twright@example.net,Oman,2023-07-25,Premium,1122.62
416,Dennis Henderson,zacharymarsh@example.net,Sri Lanka,2025-01-30,Premium,927.83
417,Matthew Patel,robert12@example.org,French Guiana,2022-03-01,Standard,489.54
418,Jesse Graves,blopez@example.org,Australia,2026-06-18,Basic,162.67
419,William Campbell,jenniferacosta@example.org,Bermuda,2022-05-14,Standard,616.64
420,Glenn Collins DDS,steven05@example.org,Tajikistan,2025-05-14,Basic,61.44
421,Derek Long,qwhite@example.com,Switzerland,2021-09-04,Premium,1284.90
422,Michelle Cruz,cwright@example.org,Kuwait,2025-04-16,Premium,349.70
423,Maxwell Clark,tmaldonado@example.com,Cayman Islands,2024-10-04,Standard,321.30
424,Timothy Meyer,timothy43@example.com,Tuvalu,2021-11-15,Premium,1284.65
425,Valerie Young,knguyen@example.com,Myanmar,2022-03-18,Standard,470.56
426,Alexa Williams,jbarker@example.com,Sierra Leone,2022-01-22,Standard,292.76
427,Brandon Montgomery,browndeanna@example.net,Mauritania,2025-07-28,Basic,303.65
428,David Holden,linda73@example.org,Portugal,2023-07-03,Standard,506.50
429,Danielle Williams,ihansen@example.net,Liechtenstein,2022-07-24,Standard,289.17
430,Gregory Oconnor,mikayla98@example.org,Bangladesh,2024-04-08,Basic,242.31
431,Robert Weaver,osmith@example.net,Hong Kong,2025-04-13,Basic,260.94
432,Lisa Diaz,malikbrown@example.net,Svalbard & Jan Mayen Islands,2023-07-20,Standard,524.23
433,Kathleen Arnold,marcus51@example.org,Mali,2024-11-27,Basic,176.22
434,Todd White,harristodd@example.org,Antigua and Barbuda,2024-06-20,Basic,146.03
435,Mary Fox,brandon39@example.net,Barbados,2021-09-04,Standard,76.21
436,Mary Hebert,mcdonalddanielle@example.com,Moldova,2025-05-01,Basic,246.22
437,Samantha Bauer,colonjoseph@example.org,Saint Martin,2021-12-18,Basic,317.50
438,Tony Yu,garciajerry@example.com,Comoros,2022-07-30,Standard,197.91
439,Laura Meza,xreese@example.net,Morocco,2023-05-27,Standard,620.94
440,Maurice Andrade,laurapierce@example.net,Guadeloupe,2024-11-25,Standard,506.76
441,Lindsay Mahoney,andrea55@example.com,Serbia,2024-10-11,Premium,956.49
442,Erica Allen,nicholaspierce@example.net,Equatorial Guinea,2023-05-31,Standard,127.52
443,Tyler Smith,birdcaitlin@example.net,Burkina Faso,2026-07-31,Standard,290.68
444,Eric Walker,andrew48@example.net,Moldova,2024-06-19,Standard,725.08
445,Anna Stevens,devonrichardson@example.net,Egypt,2022-10-11,Basic,281.21
446,Anna Ross,jessicacummings@example.com,China,2024-01-21,Basic,160.87
447,Michele Weiss,larsonkevin@example.net,Sri Lanka,2024-06-29,Premium,505.25
448,Anthony Wise,nichole66@example.org,Trinidad and Tobago,2025-06-19,Standard,311.57
449,Sarah Mcfarland,hbrown@example.org,Ghana,2024-04-24,Basic,299.35
450,Jonathan Walker,nunezwendy@example.com,Sao Tome and Principe,2024-08-03,Premium,865.20
451,Courtney Roberts,vhernandez@example.org,Lebanon,2024-06-21,Standard,187.28
452,James Miller,iayala@example.org,Liberia,2024-05-29,Standard,670.20
453,Matthew Gonzalez DDS,johnadams@example.com,Gibraltar,2025-01-14,Standard,328.36
454,Ashley Gutierrez,michael55@example.net,Palau,2021-09-25,Basic,323.94
455,William Jensen,chanson@example.org,Uzbekistan,2025-09-14,Standard,586.81
456,James Todd,rodriguezbrian@example.net,Vanuatu,2022-05-08,Standard,379.62
457,Donna Cooper,torresthomas@example.com,Cote d'Ivoire,2025-04-25,Basic,52.03
458,Joshua Christensen,jdean@example.net,Qatar,2024-12-14,Premium,586.28
459,Taylor Rose,george43@example.net,Niger,2022-12-20,Premium,713.35
460,Tony Jones,elizabeth51@example.org,French Guiana,2025-12-13,Basic,97.93
461,Crystal James,mckeetodd@example.net,Martinique,2022-01-19,Premium,1658.39
462,Walter Castro,williamssandra@example.com,Grenada,2024-01-24,Basic,161.66
463,Alicia Sutton,colleen38@example.com,Sudan,2021-12-03,Basic,361.56
464,James Cooke,raymondstacy@example.org,Canada,2023-04-28,Basic,195.28
465,Chad Blair,robertberry@example.com,Georgia,2026-03-01,Standard,484.94
466,Joshua Clark,biancasutton@example.org,Tokelau,2022-04-21,Standard,111.15
467,Stephanie Browning,xforbes@example.org,Palau,2026-04-12,Standard,732.72
468,Emily Grant,whitemary@example.org,Saint Lucia,2021-10-04,Standard,449.03
469,William Ali,scott42@example.org,Botswana,2022-04-09,Basic,234.45
470,William Jensen,caitlynhall@example.org,Guinea-Bissau,2022-01-04,Standard,275.75
471,Brandi Mathis,xjoseph@example.org,Timor-Leste,2023-07-20,Premium,793.82
472,Christopher Perez,aduran@example.com,Zambia,2023-09-05,Standard,406.39
473,Virginia Todd,thompsonstephanie@example.com,Tonga,2024-09-12,Premium,181.01
474,Sharon Clay,csullivan@example.net,Saint Pierre and Miquelon,2025-09-26,Premium,1472.64
475,Jennifer Crosby,meyershannon@example.org,Turkey,2026-08-05,Standard,399.22
476,Jennifer Moss,oblack@example.org,Comoros,2023-01-25,Premium,500.95
477,Eric Carey,sjackson@example.net,Uruguay,2021-11-19,Standard,734.51
478,Brenda Gallegos,gdavis@example.org,Cocos (Keeling) Islands,2025-07-04,Standard,152.97
479,Melissa Taylor,bmorris@example.org,Korea,2024-07-25,Basic,209.54
480,Christina Gibson,mario21@example.org,Brazil,2025-02-22,Basic,135.40
481,Angela Zimmerman,nicholasjames@example.org,United States Minor Outlying Islands,2023-04-16,Standard,336.58
482,Shari Martin,haroldjoseph@example.com,Gambia,2023-02-28,Standard,332.48
483,Jill Sims,roachsusan@example.org,Nigeria,2025-06-10,Standard,105.12
484,Jonathan Jimenez,franklintrevor@example.org,Namibia,2024-11-28,Standard,252.80
485,Jeremy Burke,sanchezamy@example.net,Niue,2024-05-26,Basic,243.13
486,Amber Hernandez,benjamin09@example.net,French Southern Territories,2023-04-08,Standard,545.12
487,Brian Chaney,emilycarr@example.net,Reunion,2024-08-03,Premium,1227.32
488,Cassandra Gibson,sarah14@example.com,Heard Island and McDonald Islands,2026-02-06,Basic,189.04
489,Olivia Bridges,carterdennis@example.net,Tokelau,2022-12-26,Basic,121.90
490,Kelly Dominguez,rodriguezjessica@example.net,Marshall Islands,2026-07-20,Premium,784.69
491,Mr. Timothy Andersen,ronald54@example.net,Morocco,2026-08-03,Standard,726.80
492,Carl Hart,lvasquez@example.net,Djibouti,2025-02-26,Standard,707.04
493,April Johnson,mclaughlinjared@example.net,Israel,2023-09-07,Standard,234.06
494,Justin Walsh,davidsonhannah@example.com,Somalia,2021-12-13,Standard,341.49
495,Joshua Wang,jenningsmatthew@example.net,Montenegro,2024-09-10,Basic,52.50
496,Christopher Rivera,sandra77@example.org,Oman,2022-04-17,Standard,423.85
497,Joe Grimes,steven60@example.net,French Southern Territories,2024-06-09,Standard,738.36
498,Kristen Smith,lauren51@example.org,Fiji,2025-10-26,Premium,1670.08
499,James Ferguson,ashleyprice@example.net,Brazil,2025-12-08,Standard,715.62
500,Michele Edwards,nelsonchristopher@example.org,Holy See (Vatican City State),2023-11-15,Standard,218.03
501,Cindy Turner,brooksbenjamin@example.org,United States Minor Outlying Islands,2022-01-28,Standard,103.81
502,Rebecca Stein,jamesmclean@example.net,Tunisia,2024-03-25,Premium,1250.92
503,Briana Wiggins,jamiejohnson@example.com,Rwanda,2025-12-09,Standard,630.23
504,Eric Williams,cookpamela@example.org,Mali,2025-06-11,Premium,1112.20
505,Alison Blake,manuellee@example.com,Martinique,2023-03-18,Standard,565.79
506,Bruce Hernandez,danny98@example.net,Bosnia and Herzegovina,2022-08-24,Basic,71.33
507,Fernando Thomas,audrey21@example.com,New Zealand,2026-01-28,Standard,447.64
508,Amber Johnson,rodriguezbrian@example.com,India,2022-07-05,Basic,227.09
509,Leslie Huff,tjensen@example.com,Svalbard & Jan Mayen Islands,2022-08-09,Basic,44.45
510,Rhonda Miller,fbradley@example.net,Lao People's Democratic Republic,2022-02-05,Basic,251.53
511,Matthew Miranda,ohall@example.org,Tokelau,2026-02-03,Basic,80.51
512,Jack White,kristina57@example.com,Antarctica (the territory South of 60 deg S),2021-12-09,Premium,1067.39
513,John Singleton,katrina99@example.org,Malawi,2022-02-16,Standard,726.26
514,Rebecca Nguyen,sparksamanda@example.com,Nauru,2023-09-06,Premium,341.37
515,Kimberly Dickson,njones@example.net,Nauru,2023-10-08,Basic,322.87
516,Ms. Gloria Benson,elainemiller@example.net,Montserrat,2025-10-18,Basic,356.85
517,Kyle Nguyen,shortgregory@example.com,Bangladesh,2024-08-09,Basic,135.09
518,Linda Wilkins,troy01@example.org,Svalbard & Jan Mayen Islands,2022-04-22,Standard,461.12
519,Nicole Pacheco,donnachavez@example.com,Iceland,2024-09-09,Standard,191.23
520,Daniel Rich,ashley46@example.net,United States Virgin Islands,2023-05-02,Standard,492.32
521,Adam Downs,sabbott@example.org,Heard Island and McDonald Islands,2026-02-13,Standard,346.16
522,April Castro,daniel40@example.org,Jersey,2025-02-14,Standard,668.30
523,Evan Reyes,ngraham@example.net,China,2023-12-27,Standard,108.27
524,James Middleton,qmoore@example.org,Burkina Faso,2021-09-02,Standard,256.29
525,Brianna Dyer,iproctor@example.org,Burundi,2024-10-28,Standard,303.06
526,Jesus Mccormick,dhanson@example.net,Jamaica,2024-05-16,Basic,151.94
527,Henry Lopez,lanemelanie@example.org,Rwanda,2024-02-14,Basic,348.96
528,Joshua Richardson,carrolljanet@example.org,Mozambique,2024-01-08,Standard,731.44
529,Brenda Simon,steven18@example.net,Benin,2022-11-03,Standard,277.82
530,Mary Barnett,chloe58@example.org,Latvia,2023-11-19,Basic,318.65
531,Laura Rivera,susan44@example.org,Argentina,2025-02-01,Standard,566.94
532,Elizabeth Glover,bryan79@example.org,Montserrat,2021-11-14,Standard,135.27
533,Rhonda Weber MD,martinezchase@example.com,El Salvador,2022-04-11,Standard,691.57
534,Scott Smith,munozrenee@example.net,Canada,2024-11-28,Standard,402.01
535,Christopher Patton,toddlloyd@example.org,Guam,2026-07-14,Standard,327.39
536,Linda Underwood,amullins@example.com,Dominica,2024-12-01,Premium,1421.60
537,Carol Lane,brian41@example.org,Chad,2023-12-07,Premium,1292.57
538,John Vaughan,noahthornton@example.com,Estonia,2022-05-04,Standard,601.85
539,Alexandra Ho,ureyes@example.net,Pitcairn Islands,2026-05-24,Standard,458.85
540,Joseph Gomez,pbishop@example.com,Grenada,2022-12-18,Standard,665.75
541,Dawn Silva,vmejia@example.org,Saint Martin,2024-12-21,Standard,113.90
542,Kelly Byrd,lawrencesmith@example.org,Switzerland,2021-12-14,Premium,254.63
543,Joseph Jennings,jeffrey44@example.org,Antigua and Barbuda,2021-09-24,Standard,209.40
544,Todd Douglas,stephanielittle@example.net,British Indian Ocean Territory (Chagos Archipelago),2022-01-16,Standard,388.35
545,Jamie Gallagher,pauladominguez@example.com,French Polynesia,2023-12-13,Standard,698.07
546,Margaret Livingston,kayla54@example.org,Slovakia (Slovak Republic),2021-12-25,Standard,238.31
547,Janet Cook,scottlisa@example.org,Kazakhstan,2021-12-16,Standard,376.12
548,Christina Long,irodriguez@example.com,Cuba,2024-09-06,Basic,210.85
549,Jeremy Green,jonesashley@example.com,Singapore,2023-11-04,Standard,307.37
550,Brittany Bowman,ortegajoseph@example.net,Greenland,2026-02-19,Basic,133.12
551,Kaylee Case,zmendoza@example.net,Slovakia (Slovak Republic),2025-09-04,Basic,72.54
552,Darrell Cruz,imartinez@example.com,Grenada,2025-01-08,Premium,253.20
553,Mark Benjamin,diazmelissa@example.com,Belgium,2025-10-26,Basic,320.74
554,Donna Harris,poncedonna@example.com,Qatar,2023-07-25,Standard,224.41
555,Michael Tucker,imoss@example.org,Congo,2021-09-27,Standard,214.54
556,Cynthia Price PhD,victor70@example.org,Guadeloupe,2021-11-22,Standard,421.46
557,Amanda Wilson,ibentley@example.org,Saint Vincent and the Grenadines,2024-07-05,Basic,388.17
558,Amanda Thomas,ruizsamantha@example.org,Ecuador,2025-02-13,Standard,395.02
559,Christopher Williams,lori17@example.net,Chile,2025-10-16,Premium,447.79
560,Robert Wilson,bryanharris@example.com,Sudan,2025-10-17,Basic,120.56
561,Jennifer Martinez,marcoconnell@example.org,Serbia,2021-11-03,Standard,711.53
562,Arthur Hill,xjackson@example.net,Chad,2023-10-22,Basic,295.37
563,Amanda Garcia,bstrickland@example.com,Belgium,2021-08-23,Standard,679.45
564,Brandon Pearson,robert72@example.org,Cambodia,2024-10-23,Basic,205.24
565,Jennifer Hurley,carlsonjennifer@example.net,Zambia,2022-01-19,Standard,278.95
566,Elizabeth Barnes,jamesdowns@example.org,Niger,2023-06-04,Standard,495.93
567,Kimberly Robinson,joshualee@example.org,Poland,2025-10-31,Standard,79.96
568,Kathleen Moore,brownmichael@example.org,Jordan,2022-11-14,Basic,387.93
